student_id,response,right_answer,seed_id,grade,question
352,"ans1: 2*t/(5*t^4-12*t^2)  ans2: [t=-2,t=0,t=2]  ans_test: false  ans_yn1: true  ans3: 2  ans4: oo(0,0)  ans7: -(1/8)  ans9: y=-(1/8*x)+4  ans5: oo(0,4)  ans8: 1/8  ans10: y=1/8*x+4  ans6: oo(0,4)","ans1: (2*t)/(5*t^4-12*t^2)  ans2: [t = -2,t = 2,t = 0]  ans_test: true  ans_yn1: true  ans3: 2  ans4: oo(0,0)  ans7: -(1/8)  ans9: y = 4-x/8  ans5: oo(0,4)  ans8: 1/8  ans10: y = x/8+4  ans6: oo(0,4)",908573091,0.71,Q. 6
353,"ans1: y=-4*x^2-3*x+3  ans2: ""Point""  ans3: ""Parabola""  ans4: cc(-4,4)  ansa: -4  ansb: -3  ansc: 3","ans1: y = -(4*x^2)-3*x+3  ans2: ""Point""  ans3: ""Parabola""  ans4: cc(-2,2)  ansa: -4  ansb: -3  ansc: 3",1194085170,0.8,Q. 2
353,"ans1: 2*t/(5*t^4+4*t^3-6*t^2)  ans2: [t=1,t=-2,t=0]  ans_test: true  ans_yn1: true  ans3: 1  ans4: oo(0,0)  ans7: -(1/6)  ans9: y=4-x/6  ans5: oo(0,4)  ans8: 2/3  ans10: y=2/3*x+1  ans6: oo(0,1)","ans1: (2*t)/(5*t^4+4*t^3-6*t^2)  ans2: [t = 1,t = -2,t = 0]  ans_test: false  ans_yn1: true  ans3: 0  ans4: oo(0,0)  ans7: -(1/6)  ans9: y = 4-x/6  ans5: oo(0,4)  ans8: 2/3  ans10: y = (2*x)/3+1  ans6: oo(0,1)",630973075,0.71,Q. 5
353,"ans1: 2*t/(5*t^4-8*t^3-9*t^2)  ans2: [t=3,t=-1,t=0]  ans_test: true  ans_yn1: true  ans3: 0  ans4: oo(0,0)  ans7: -(1/2)  ans9: y=1-x/2  ans5: oo(0,1)  ans8: 1/18  ans10: y=x/18+9  ans6: oo(0,9)","ans1: (2*t)/(5*t^4-8*t^3-9*t^2)  ans2: [t = 3,t = -1,t = 0]  ans_test: false  ans_yn1: true  ans3: 1  ans4: oo(0,0)  ans7: -(1/2)  ans9: y = 1-x/2  ans5: oo(0,1)  ans8: 1/18  ans10: y = x/18+9  ans6: oo(0,9)",1965818410,0.71,Q. 6
354,"ans1: x^2+y^2=9  ans2: ""Point""  ans3: ""Circle""  ansa: 1  ansb: 1","ans1: y^2+x^2 = 9  ans2: ""Point""  ans3: ""Circle""  ansa: 3  ansb: 0",511833188,0.6,Q. 1
354,"ans1: x^2-5*x+3*t  ans2: ""Point""  ans3: ""Parabola""  ans4: 0*c(a,inf)  ansa: 4  ansb: 4  ansc: 4","ans1: y = x^2-5*x+3  ans2: ""Point""  ans3: ""Parabola""  ans4: cc(-1,1)  ansa: 1  ansb: -5  ansc: 3",1404122116,0.4,Q. 2
354,ans1: t/7  ans2: t^2  ans3: 0  ans4: 2*cos(theta)^4,ans1: t/7  ans2: t^2  ans3: 2*cos(theta)^4  ans4: 0,1768351950,0.5,Q. 3
354,"ans1: 2*t/(5*t^4-4*t^3-18*t^2)  ans2: (t=3,t=-2,t=0)  ans_test: true  ans_yn1: true ; ans3: 1  ans4: (0,0)  ans7: -1/10  ans9: x/4+4  ans5: (0,4)  ans8: 2/45  ans10: 2*x/45+9  ans6: (0,9)","ans1: (2*t)/(5*t^4-4*t^3-18*t^2)  ans2: [t = 3,t = -2,t = 0]  ans_test: false  ans_yn1: true  ans3: 1  ans4: oo(0,0)  ans7: -(1/10)  ans9: y = 4-x/10  ans5: oo(0,4)  ans8: 2/45  ans10: y = (2*x)/45+9  ans6: oo(0,9)",764890054,0.43,Q. 5
354,"ans1: 2*t/(3*t^2-4)  ans2: (t=4,t=-4,t=0)  ans_test: true  ans_yn1: true  ans3: 0  ans4: (0,0)  ans7: -1/2  ans9: -x/2+4  ans5: (0,4)  ans8: 1/2  ans10: x/2+4  ans6: (0,4)","ans1: (2*t)/(3*t^2-4)  ans2: [t = -2,t = 2,t = 0]  ans_test: true  ans_yn1: true  ans3: 0  ans4: oo(0,0)  ans7: -(1/2)  ans9: y = 4-x/2  ans5: oo(0,4)  ans8: 1/2  ans10: y = x/2+4  ans6: oo(0,4)",174619232,0.57,Q. 6
355,"ans1: x^2+y^2=9  ans2: ""Point""  ans3: ""Circle""  ansa: 3  ansb: 1","ans1: y^2+x^2 = 9  ans2: ""Point""  ans3: ""Circle""  ansa: 3  ansb: 0",2128734667,0.8,Q. 1
355,"ans1: y=4*x^2+x  ans2: ""Point""  ans3: ""Parabola""  ans4: cc[4,1,0]  ansa: 4  ansb: 1  ansc: 0.5","ans1: y = 4*x^2+x  ans2: ""Point""  ans3: ""Parabola""  ans4: cc(-4,4)  ansa: 4  ansb: 1  ansc: 0",2044942179,0.8,Q. 2
355,ans1: t  ans2: y=3*t^2  ans3: cos(theta)^3  ans4: cos(theta)^2*sin(theta),ans1: t  ans2: 3*t^2  ans3: cos(theta)^3  ans4: 0,896417394,0.5,Q. 3
355,"ans1: 2*t/(5*t^4-8*t^3-24*t^2)  ans2: [t=4,t=-2,t=0]  ans_test: false  ans_yn1: true ; ans3: (-(1/12),1/48)  ans4: oo(0,0)  ans7: -(1/12)  ans9: y=-(1/12)*x+4  ans5: oo(0,4)  ans8: 1/48  ans10: y=1/48*x+16  ans6: oo(0,16)","ans1: (2*t)/(5*t^4-8*t^3-24*t^2)  ans2: [t = -2,t = 4,t = 0]  ans_test: false  ans_yn1: true  ans3: 1  ans4: oo(0,0)  ans7: -(1/12)  ans9: y = 4-x/12  ans5: oo(0,4)  ans8: 1/48  ans10: y = x/48+16  ans6: oo(0,16)",831251561,0.71,Q. 5
355,"ans1: 2*t/(4*t^3-3*t^2-12*t)  ans2: [t=3,t=-2,t=0]  ans_test: false  ans_yn1: true ; ans3: (1/5,2/15)  ans4: oo(0,0)  ans7: 1/5  ans9: y=1/5*x+4  ans5: oo(0,4)  ans8: 2/15  ans10: y=2/15*x+9  ans6: oo(0,9)","ans1: (2*t)/(4*t^3-3*t^2-12*t)  ans2: [t = 3,t = -2,t = 0]  ans_test: false  ans_yn1: true  ans3: 1  ans4: oo(0,0)  ans7: 1/5  ans9: y = x/5+4  ans5: oo(0,4)  ans8: 2/15  ans10: y = (2*x)/15+9  ans6: oo(0,9)",1585237295,0.86,Q. 6
356,"ans1: x^2+y^2=2^2  ans2: ""Point""  ans3: ""Circle""  ansa: 2  ansb: 4","ans1: y^2+x^2 = 4  ans2: ""Point""  ans3: ""Circle""  ansa: 2  ansb: 0",739182921,0.8,Q. 1
356,"ans1: y=-x^2-5*x-3  ans2: ""Point""  ans3: ""Parabola""  ans4: cc[a=-1,b=-5,c=-3]  ansa: -1  ansb: -5  ansc: -3","ans1: y = -x^2-5*x-3  ans2: ""Point""  ans3: ""Parabola""  ans4: cc(-2,2)  ansa: -1  ansb: -5  ansc: -3",439149363,0.8,Q. 2
356,ans1: x=t/3  ans2: 5*t^2  ans3: 7*sin(theta)^3*cos(theta)  ans4: 7*sin(theta)^4,ans1: t/3  ans2: 5*t^2  ans3: 0  ans4: 7*sin(theta)^4,2041763816,0.5,Q. 3
356,ans1: y=-x/2-2,ans1: y = -x-3,1249473333,0.0,Q. 4
356,"ans1: 2*t/(3*t^2+2*t-12)  ans2: [t=3,t=-4,t=0]  ans_test: false  ans_yn1: true  ans3: (1/2,-2/3)  ans4: (0,0)  ans7: -(2/3)  ans9: y=-2/3*x+9  ans5: (0,9)  ans8: 1/2  ans10: y=1/2*x+9  ans6: (0,9)","ans1: (2*t)/(3*t^2+2*t-12)  ans2: [t = 3,t = -4,t = 0]  ans_test: false  ans_yn1: true  ans3: 1  ans4: oo(0,0)  ans7: -(2/7)  ans9: y = 16-(2*x)/7  ans5: oo(0,16)  ans8: 2/7  ans10: y = (2*x)/7+9  ans6: oo(0,9)",616066588,0.43,Q. 5
356,"ans1: 2*t/(5*t^4-4*t^3-6*t^2)  ans2: [t=2,t=-1,t=0]  ans_test: false  ans_yn1: true ; ans3: (1/6,-2/3)  ans4: (0,0)  ans7: -2/3  ans9: y=-(2/3)*x+1  ans5: (0,1)  ans8: 1/6  ans10: y=1/6*x+4  ans6: (0,4)","ans1: (2*t)/(5*t^4-4*t^3-6*t^2)  ans2: [t = 2,t = -1,t = 0]  ans_test: true  ans_yn1: true  ans3: 1  ans4: oo(0,0)  ans7: -(2/3)  ans9: y = 1-(2*x)/3  ans5: oo(0,1)  ans8: 1/6  ans10: y = x/6+4  ans6: oo(0,4)",1708850268,0.57,Q. 6
357,"ans1: x^2+y^2=9  ans2: ""Point""  ans3: ""Circle""  ansa: 3  ansb: -1","ans1: y^2+x^2 = 9  ans2: ""Point""  ans3: ""Circle""  ansa: 3  ansb: 0",263594258,0.8,Q. 1
357,"ans1: y=16*x^2-4*x  ans2: ""Point""  ans3: ""Parabola""  ans4: (-4,4)  ansa: 0.5  ansb: -0.5  ansc: 4","ans1: y = 4*x^2-4*x  ans2: ""Point""  ans3: ""Parabola""  ans4: cc(-4,4)  ansa: 4  ansb: -4  ansc: 0",1979712715,0.4,Q. 2
357,ans1: -(t)/3  ans2: 3*t^2  ans3: 0  ans4: 5*sin(4*theta)^2,ans1: t/3  ans2: 3*t^2  ans3: 0  ans4: 5*sin(theta)^2,1509813580,0.5,Q. 3
357,ans1: y=-x,ans1: y = 12-4*x,1946124039,0.0,Q. 4
357,"ans1: (2*t)/(4*t^3+9*t^2-8*t)  ans2: [t=1,t=-4,t=0]  ans_test: false  ans_yn1: true  ans3: 1  ans4: (0,0)  ans7: 1/10  ans9: y=1/10*x+16  ans5: (0,4)  ans8: 2/5  ans10: y=2/5*x+1  ans6: (0,1)","ans1: (2*t)/(4*t^3+9*t^2-8*t)  ans2: [t = 1,t = -4,t = 0]  ans_test: false  ans_yn1: true  ans3: 1  ans4: oo(0,0)  ans7: 1/10  ans9: y = x/10+16  ans5: oo(0,16)  ans8: 2/5  ans10: y = (2*x)/5+1  ans6: oo(0,1)",1323635266,0.86,Q. 5
357,"ans1: (2*t)/(4*t^3+3*t^2-4*t)  ans2: [t=1,t=-2,t=0]  ans_test: false  ans_yn1: true ; ans3: 0  ans4: (0,0)  ans7: 1/3  ans9: y=4+1/3*x  ans5: (0,4)  ans8: 2/3  ans10: y=2/3*x+1  ans6: (0,1)","ans1: (2*t)/(4*t^3+3*t^2-4*t)  ans2: [t = 1,t = -2,t = 0]  ans_test: true  ans_yn1: true  ans3: 1  ans4: oo(0,0)  ans7: 1/3  ans9: y = x/3+4  ans5: oo(0,4)  ans8: 2/3  ans10: y = (2*x)/3+1  ans6: oo(0,1)",1757194058,0.57,Q. 6
358,"ans1: x^2+y^2=9  ans2: ""Line""  ans3: ""Circle""  ansa: 3","ans1: y^2+x^2 = 9  ans2: ""Point""  ans3: ""Circle""  ansa: 3  ansb: 0",706581349,0.6,Q. 1
358,"ans1: y=-x^2-4*x-3  ans2: ""Point""  ans3: ""Parabola""  ans4: oo(-2,9)  ansa: -1  ansb: -4  ansc: -3","ans1: y = -x^2-4*x-3  ans2: ""Point""  ans3: ""Parabola""  ans4: cc(-2,2)  ansa: -1  ansb: -4  ansc: -3",1883824785,0.8,Q. 2
358,ans1: 1/5*t  ans2: 3*t^2  ans3: 0  ans4: 6*sin(5*theta)^2,ans1: -(t/5)  ans2: 3*t^2  ans3: 0  ans4: 6*sin(theta)^2,2077962055,0.5,Q. 3
358,"ans1: 2*t/(5*t^4+4*t^3-18*t^2)  ans2: [t=0,t=-3,t=2]  ans_test: false  ans_yn1: true ; ans3: 3  ans4: (0,0)  ans7: -6/135  ans9: y=-6/135*x+16  ans5: oo(0,9)  ans8: 1/10  ans10: y=1/10*x+16  ans6: oo(-120,16)","ans1: (2*t)/(5*t^4+4*t^3-18*t^2)  ans2: [t = -3,t = 2,t = 0]  ans_test: false  ans_yn1: true  ans3: 0  ans4: oo(0,0)  ans7: -(2/45)  ans9: y = 9-(2*x)/45  ans5: oo(0,9)  ans8: 1/10  ans10: y = x/10+4  ans6: oo(0,4)",1583232230,0.43,Q. 5
358,"ans1: 2*t/(3*t^2-2*t-2)  ans2: [t=0,t=-1,t=2]  ans_test: false  ans_yn1: true  ans3: 2  ans4: oo(0,0)  ans7: -(2/3)  ans9: y=-(2/3)*x+4  ans5: oo(-1,1)  ans8: 2/3  ans10: y=2/3*x+4  ans6: oo(0,4)","ans1: (2*t)/(3*t^2-2*t-2)  ans2: [t = 2,t = -1,t = 0]  ans_test: true  ans_yn1: true  ans3: 1  ans4: oo(0,0)  ans7: -(2/3)  ans9: y = 1-(2*x)/3  ans5: oo(0,1)  ans8: 2/3  ans10: y = (2*x)/3+4  ans6: oo(0,4)",11050265,0.43,Q. 6
359,"ans1: x^2+y^2=4  ans2: ""Point""  ans3: ""Circle""  ansa: 2","ans1: y^2+x^2 = 4  ans2: ""Point""  ans3: ""Circle""  ansa: 2  ansb: 0",531212504,0.8,Q. 1
359,"ans1: y=5*x^2+4*x+2  ans2: ""Point""  ans3: ""Parabola""  ans4: cc(2, 5)  ansa: 5  ansb: 4  ansc: 2","ans1: y = 5*x^2+4*x+2  ans2: ""Point""  ans3: ""Parabola""  ans4: cc(-1,1)  ansa: 5  ansb: 4  ansc: 2",698387001,0.8,Q. 2
359,"ans1: 2 . t /( 4*t^3 - 9 .t^2 - 8 .t)  ans2: ( t=0,t=-1,t=4)  ans_test: false  ans_yn1: true ; ans3: (2/5, 1/10)  ans4: (0, 0)  ans7: 2/5  ans9: y=2/(5*x)+17/5  ans5: (-6, 1)  ans8: 1/10  ans10: 1/10*x+16  ans6: (0, 16)","ans1: (2*t)/(4*t^3-9*t^2-8*t)  ans2: [t = 4,t = -1,t = 0]  ans_test: false  ans_yn1: true  ans3: 1  ans4: oo(0,0)  ans7: 2/5  ans9: y = (2*x)/5+1  ans5: oo(0,1)  ans8: 1/10  ans10: y = x/10+16  ans6: oo(0,16)",1307395928,0.43,Q. 5
359,"ans1: 2 . t / (5 . t^4-27 . t^2 )  ans2: (t=0,t=3,t=-3)  ans_test: false  ans_yn1: true  ans3: (-1/27, 1/27)  ans4: (0,0)  ans7: -1/27  ans9: y=-1/27*x+9  ans5: (0, 9)  ans8: 1/27  ans10: y=1/27*x+9  ans6: (0, 9)","ans1: (2*t)/(5*t^4-27*t^2)  ans2: [t = -3,t = 3,t = 0]  ans_test: false  ans_yn1: true  ans3: 0  ans4: oo(0,0)  ans7: -(1/27)  ans9: y = 9-x/27  ans5: oo(0,9)  ans8: 1/27  ans10: y = x/27+9  ans6: oo(0,9)",1047607242,0.57,Q. 6
360,"ans1: x^2+y^2=4  ans2: ""Point""  ans3: ""Circle""  ansa: 2","ans1: y^2+x^2 = 4  ans2: ""Point""  ans3: ""Circle""  ansa: 2  ansb: 0",1899506209,0.8,Q. 1
360,"ans1: y=2*x^2+2*x+2  ans2: ""Point""  ans3: ""Parabola""  ans4: cc(-2,2)  ansa: 2  ansb: 2  ansc: 2","ans1: y = 2*x^2+2*x+2  ans2: ""Point""  ans3: ""Parabola""  ans4: cc(-3,3)  ansa: 2  ansb: 2  ansc: 2",55677548,0.8,Q. 2
360,ans1: t/5  ans2: 3*x^2  ans3: 6*sin(theta)^2  ans4: 0,ans1: -(t/5)  ans2: 3*t^2  ans3: 0  ans4: 6*sin(theta)^2,2077962055,0.0,Q. 3
360,"ans1: (2*t)/(3*t^2-4*t-3)  ans2: [t=3, t=-1, t=0]  ans_test: false  ans_yn1: true ; ans3: 1  ans4: oo(0, 0)  ans7: (-1/2)  ans9: y=1-(x/2)  ans5: oo(0,1)  ans8: x/2+9  ans10: y=x/2+9  ans6: oo(0,9)","ans1: (2*t)/(3*t^2-4*t-3)  ans2: [t = 3,t = -1,t = 0]  ans_test: false  ans_yn1: true  ans3: 1  ans4: oo(0,0)  ans7: -(1/2)  ans9: y = 1-x/2  ans5: oo(0,1)  ans8: 1/2  ans10: y = x/2+9  ans6: oo(0,9)",1798450702,0.86,Q. 5
360,"ans1: (2*t)/(4*t^3-8*t)  ans2: [t=4,t=-4,t=0]  ans_test: true  ans_yn1: true ; ans3: 2  ans4: oo(0,0)  ans7: 1/4  ans9: y=x/4+4  ans5: oo(0,4)  ans8: 1/4  ans10: y=x/4+4  ans6: oo(0,4)","ans1: (2*t)/(4*t^3-8*t)  ans2: [t = -2,t = 2,t = 0]  ans_test: false  ans_yn1: true  ans3: 0  ans4: oo(0,0)  ans7: 1/4  ans9: y = x/4+4  ans5: oo(0,4)  ans8: 1/4  ans10: y = x/4+4  ans6: oo(0,4)",316266724,0.57,Q. 6
361,"ans1: x^2+y^2=16  ans2: ""Point""  ans3: ""Circle""  ansa: 4  ansb: 1","ans1: y^2+x^2 = 16  ans2: ""Point""  ans3: ""Circle""  ansa: 4  ansb: 0",668729233,0.8,Q. 1
361,"ans1: y=2*x^2+x-1  ans2: ""Point""  ans3: ""Parabola""  ans4: [-2,2]  ansa: 2  ansb: 1  ansc: -1","ans1: y = 2*x^2+3*x-1  ans2: ""Point""  ans3: ""Parabola""  ans4: cc(-3,3)  ansa: 2  ansb: 3  ansc: -1",1225488973,0.6,Q. 2
361,"ans1: (2*t)/(4*t^3-8*t)  ans2: [t=0, t=-2, t=2]  ans_test: true  ans_yn1: true  ans3: 0  ans4: (0,0)  ans7: 1/4  ans9: y=1/4*x+16  ans5: (0,16)  ans8: 1/4  ans10: y=1/4*x+4  ans6: (0,4)","ans1: (2*t)/(4*t^3-8*t)  ans2: [t = -2,t = 2,t = 0]  ans_test: false  ans_yn1: true  ans3: 0  ans4: oo(0,0)  ans7: 1/4  ans9: y = x/4+4  ans5: oo(0,4)  ans8: 1/4  ans10: y = x/4+4  ans6: oo(0,4)",1463988857,0.43,Q. 5
361,"ans1: (2*t)/(5*t^4-4*t^3-6*t^2)  ans2: [t=0, t=-1, t=2]   ans_test: true  ans_yn1: true  ans3: 0  ans4: (0,0)  ans7: -2/3  ans9: y=-2/3*x+1  ans5: (0,1)  ans8: 1/4  ans10: y=1/4*x+1  ans6: (0,4)","ans1: (2*t)/(5*t^4-4*t^3-6*t^2)  ans2: [t = 2,t = -1,t = 0]  ans_test: true  ans_yn1: true  ans3: 1  ans4: oo(0,0)  ans7: -(2/3)  ans9: y = 1-(2*x)/3  ans5: oo(0,1)  ans8: 1/6  ans10: y = x/6+4  ans6: oo(0,4)",1708850268,0.43,Q. 6
362,"ans1: y=x^2-2*x+5  ans2: ""Point""  ans3: ""Parabola""  ans4: [-1,1]  ansa: 3  ansb: 0.5  ansc: 5","ans1: y = x^2-2*x+5  ans2: ""Point""  ans3: ""Parabola""  ans4: cc(-4,4)  ansa: 1  ansb: -2  ansc: 5",1552318035,0.6,Q. 2
362,ans1: -(t/3)  ans2: 5*t^2  ans3: cos(theta)^2  ans4: 0,ans1: t/5  ans2: 3*t^2  ans3: cos(theta)^2  ans4: 0,1477329485,0.5,Q. 3
362,"ans1: 2*t/(3*t^2+2*t-12)  ans2: [t=-4,t=3,t=0]  ans_test: false  ans_yn1: true  ans3: 2  ans4: oo(0,0)  ans7: -(2/7)  ans9: -(2/7)*x+9  ans5: oo(0,9)  ans8: 2/7  ans10: 2/7*x+9  ans6: oo(0,9)","ans1: (2*t)/(3*t^2+2*t-12)  ans2: [t = 3,t = -4,t = 0]  ans_test: false  ans_yn1: true  ans3: 1  ans4: oo(0,0)  ans7: -(2/7)  ans9: y = 16-(2*x)/7  ans5: oo(0,16)  ans8: 2/7  ans10: y = (2*x)/7+9  ans6: oo(0,9)",616066588,0.57,Q. 5
362,"ans1: 2*t/(4*t^3+3*t^2-12*t)  ans2: [t=-3,t=2,t=0]  ans_test: true  ans_yn1: true ; ans3: 2  ans4: oo(0,0)  ans7: 2/39  ans9: y=2/39*x+9  ans5: oo(0,9)  ans8: 1/8  ans10: y=1/8*x+4  ans6: oo(0,4)","ans1: (2*t)/(4*t^3+3*t^2-12*t)  ans2: [t = -3,t = 2,t = 0]  ans_test: false  ans_yn1: true  ans3: 1  ans4: oo(0,0)  ans7: 2/15  ans9: y = (2*x)/15+9  ans5: oo(0,9)  ans8: 1/5  ans10: y = x/5+4  ans6: oo(0,4)",1233410900,0.43,Q. 6
363,"ans1: x+y=1  ans2: ""Point""  ans3: ""Circle""  ansa: 1  ansb: 0","ans1: y^2+x^2 = 1  ans2: ""Point""  ans3: ""Circle""  ansa: 1  ansb: 0",729158799,0.8,Q. 1
363,"ans1: 3*x^2+3*x-1  ans2: ""Point""  ans3: ""Parabola""  ans4: cc(a,b)  ansa: 0.5  ansb: 5  ansc: -1","ans1: y = 3*x^2+3*x-1  ans2: ""Point""  ans3: ""Parabola""  ans4: cc(-2,2)  ansa: 3  ansb: 3  ansc: -1",887023753,0.4,Q. 2
363,ans1: -t/4  ans2: 5*t^2  ans3: 4*sin(theta)^3*cos(theta)  ans4: 0,ans1: -(t/4)  ans2: 5*t^2  ans3: 0  ans4: 4*sin(theta)^4,410482859,0.5,Q. 3
363,"ans1: (2*t)/(5*t^4-8*t^3-9*t^2)  ans2: [t=3,t=0,t=-1]  ans_test: true  ans_yn1: true  ans3: 2  ans4: oo(0,0)  ans7: -1/2  ans9: y=(-1*x)/2 +1  ans5: oo(0,1)  ans8: 1/18  ans10: y=(1*x)/18+9  ans6: oo(0,9)","ans1: (2*t)/(5*t^4-8*t^3-9*t^2)  ans2: [t = 3,t = -1,t = 0]  ans_test: false  ans_yn1: true  ans3: 0  ans4: oo(0,0)  ans7: -(1/2)  ans9: y = 1-x/2  ans5: oo(0,1)  ans8: 1/18  ans10: y = x/18+9  ans6: oo(0,9)",78636198,0.57,Q. 5
363,"ans1: (2*t)/(4*t^3-8*t)  ans2: [t=2,t=0,t=0]  ans_test: true  ans_yn1: true  ans3: 0  ans4: oo(0,0)  ans7: 1/4  ans9: y=(1*x)/4  ans5: oo(0,0)  ans8: 1/4  ans10: y=(1*x)/4+4  ans6: oo(0,0)","ans1: (2*t)/(4*t^3-8*t)  ans2: [t = -2,t = 2,t = 0]  ans_test: false  ans_yn1: true  ans3: 0  ans4: oo(0,0)  ans7: 1/4  ans9: y = x/4+4  ans5: oo(0,4)  ans8: 1/4  ans10: y = x/4+4  ans6: oo(0,4)",316266724,0.57,Q. 6
364,"ans1: x^2+y^2=16  ans2: ""Point""  ans3: ""Circle""  ansa: 4  ansb: 1","ans1: y^2+x^2 = 16  ans2: ""Point""  ans3: ""Circle""  ansa: 4  ansb: 0",668729233,0.8,Q. 1
364,"ans1: y=-5*x^2+4*x+1  ans2: ""Point""  ans3: ""Parabola""  ans4: [-2, 2]  ansa: -5  ansb: 4  ansc: 1","ans1: y = -(5*x^2)+4*x+1  ans2: ""Point""  ans3: ""Parabola""  ans4: cc(-2,2)  ansa: -5  ansb: 4  ansc: 1",1291015759,0.8,Q. 2
364,"ans1: (2*t)/(3*t^2-16)  ans2: [t=4, t=-4, t=0]  ans_test: false  ans_yn1: true  ans3: 1  ans4: oo(0, 0)  ans7: -1/4  ans9: y=-1/4*x+16  ans5: oo(0, 16)  ans8: 1/4  ans10: y=1/4*x+16  ans6: oo(0, 16)","ans1: (2*t)/(3*t^2-16)  ans2: [t = -4,t = 4,t = 0]  ans_test: false  ans_yn1: true  ans3: 2  ans4: oo(0,0)  ans7: -(1/4)  ans9: y = 16-x/4  ans5: oo(0,16)  ans8: 1/4  ans10: y = x/4+16  ans6: oo(0,16)",798190094,0.71,Q. 5
365,"ans1: x^2 + y^2 = 16  ans2: ""Point""  ans3: ""Circle""  ansa: 2  ansb: 1","ans1: y^2+x^2 = 1  ans2: ""Point""  ans3: ""Circle""  ansa: 1  ansb: 0",905856107,0.4,Q. 1
365,"ans1: y= x^2 - x  ans2: ""Point""  ans3: ""Parabola""  ansa: -0.5  ansb: -1  ansc: 1","ans1: y = x^2-x  ans2: ""Point""  ans3: ""Parabola""  ans4: cc(-1,1)  ansa: 1  ansb: -1  ansc: 0",1529387174,0.6,Q. 2
365,"ans1: 2*t/(5*t^4 - 4*t^3- 18*t^2)  ans2: [t = 3,t=-2,t=0]  ans_test: false  ans_yn1: true ; ans3: 2  ans4: oo(0,0)  ans7: -(1/10)  ans9: y = -(x/10) + 4  ans5: oo(0,4)  ans8: 2/45  ans10: y = (2/45)*x +4  ans6: oo(0,4)","ans1: (2*t)/(5*t^4-4*t^3-18*t^2)  ans2: [t = 3,t = -2,t = 0]  ans_test: false  ans_yn1: true  ans3: 1  ans4: oo(0,0)  ans7: -(1/10)  ans9: y = 4-x/10  ans5: oo(0,4)  ans8: 2/45  ans10: y = (2*x)/45+9  ans6: oo(0,9)",764890054,0.86,Q. 5
365,"ans1: 2*t/(4*t^3 + 6*t^2 - 6*t)  ans2: [t= 3,t=-1,t=0]  ans_test: false  ans_yn1: true ; ans3: 2  ans4: oo(0,0)  ans7: 1/6  ans9: y=x/6+9  ans5: oo(0,9)  ans8: 1/2  ans10: y=x/2+9  ans6: oo(0,9)","ans1: (2*t)/(4*t^3+6*t^2-6*t)  ans2: [t = -3,t = 1,t = 0]  ans_test: true  ans_yn1: true  ans3: 1  ans4: oo(0,0)  ans7: 1/6  ans9: y = x/6+9  ans5: oo(0,9)  ans8: 1/2  ans10: y = x/2+1  ans6: oo(0,1)",1870045830,0.57,Q. 6
366,"ans1: x^2+y^2=4  ans2: ""Point""  ans3: ""Circle""  ansa: 2","ans1: y^2+x^2 = 4  ans2: ""Point""  ans3: ""Circle""  ansa: 2  ansb: 0",1899506209,0.8,Q. 1
366,"ans1: y=5*x^2-4*x+3  ans2: ""Point""  ans3: ""Parabola""  ans4: cc(-3,3)  ansa: 5  ansb: -4  ansc: 3","ans1: y = 5*x^2-4*x+3  ans2: ""Point""  ans3: ""Parabola""  ans4: cc(-2,2)  ansa: 5  ansb: -4  ansc: 3",138100262,0.8,Q. 2
366,ans1: -t/2  ans2: 4*t^2  ans3: 0  ans4: 7*sin(theta)^4,ans1: t/4  ans2: t^2  ans3: 0  ans4: 7*sin(theta)^4,757727236,0.5,Q. 3
366,"ans1: 2*t/(3*t^2-4)  ans2: [t=2,t=-2,t=0]  ans_test: true  ans_yn1: true ; ans3: 0  ans4: oo(0,0)  ans7: -1/2  ans9: y=-1/2*x+4  ans5: oo(0,4)  ans8: 1/2  ans10: y=1/2*x+4  ans6: oo(0,0)","ans1: (2*t)/(3*t^2-4)  ans2: [t = -2,t = 2,t = 0]  ans_test: true  ans_yn1: true  ans3: 0  ans4: oo(0,0)  ans7: -(1/2)  ans9: y = 4-x/2  ans5: oo(0,4)  ans8: 1/2  ans10: y = x/2+4  ans6: oo(0,4)",174619232,0.86,Q. 6
367,"ans1: x^2+y^2=9  ans2: ""Point""  ans3: ""Circle""  ansa: 3","ans1: y^2+x^2 = 9  ans2: ""Point""  ans3: ""Circle""  ansa: 3  ansb: 0",2128734667,0.8,Q. 1
367,"ans1: y=-3*x^2-5*x  ans2: ""Point""  ans3: ""Parabola""  ans4: cc(-3,3)  ansa: -4  ansb: -4  ansc: -0.5","ans1: y = -(3*x^2)-5*x-1  ans2: ""Point""  ans3: ""Parabola""  ans4: cc(-4,4)  ansa: -3  ansb: -5  ansc: -1",1372351024,0.4,Q. 2
367,ans1: t/2  ans2: 3*t^2  ans3: 6*sin(4*theta)*cos(theta)  ans4: 6*(sin(4*theta))^2,ans1: -(t/2)  ans2: 3*t^2  ans3: 0  ans4: 6*sin(theta)^2,727452264,0.25,Q. 3
367,ans1: y=4*x/5-12/5,ans1: y = (16*x)/5-52/5,1532965277,0.0,Q. 4
